SubjectID,Group,A_avg_cost_time,B_avg_cost_time,C_avg_cost_time,A_coarse_grained_total_time,B_coarse_grained_total_time,C_coarse_grained_total_time,A_fine_grained_total_time,B_fine_grained_total_time,C_fine_grained_total_time,A_total_key_presses,B_total_key_presses,C_total_key_presses,A_total_effective_key_presses,B_total_effective_key_presses,C_total_effective_key_presses,A_delete_proportion,B_delete_proportion,C_delete_proportion,A_interval_2000_15000,B_interval_2000_15000,C_interval_2000_15000,A_interval_15000_180000,B_interval_15000_180000,C_interval_15000_180000,A_interval_180000_600000,B_interval_180000_600000,C_interval_180000_600000,A_1_Moment,B_1_Moment,C_1_Moment,A_2_Moment,B_2_Moment,C_2_Moment,A_3_Moment,B_3_Moment,C_3_Moment,A_4_Moment,B_4_Moment,C_4_Moment,A_5_Moment,B_5_Moment,C_5_Moment,A_6_Moment,B_6_Moment,C_6_Moment,A_7_Moment,B_7_Moment,C_7_Moment,A_order_pair_1_Moment,B_order_pair_1_Moment,C_order_pair_1_Moment,A_order_pair_2_Moment,B_order_pair_2_Moment,C_order_pair_2_Moment,A_order_pair_3_Moment,B_order_pair_3_Moment,C_order_pair_3_Moment,A_order_pair_4_Moment,B_order_pair_4_Moment,C_order_pair_4_Moment,A_order_pair_5_Moment,B_order_pair_5_Moment,C_order_pair_5_Moment,A_order_pair_6_Moment,B_order_pair_6_Moment,C_order_pair_6_Moment,A_order_pair_7_Moment,B_order_pair_7_Moment,C_order_pair_7_Moment,A_grade,B_grade,C_grade,exam_avg
S029,Spring,10189.603492884864,1741.4226083032488,782.0687679083095,15753127,7717985,1091768,15753127.0,7717985.0,1091768.0,1547,4433,1397,608,2331,775,0.2398190045248869,0.1813670200766975,0.15676449534717252,75,154,62,13,41,9,1,2,0,0.009708737864077669,0.009708737864077669,0.009708737864077669,0.0007717817436271357,0.0005411897921954081,0.0004883183606964715,0.00013601990397742967,5.98104665170711e-05,4.253568160656138e-05,3.0017749054537734e-05,9.316415179401533e-06,5.413633978187999e-06,6.85565174666202e-06,1.5466928246526674e-06,7.480933770024458e-07,1.5869269348145641e-06,2.6358070351937884e-07,1.0786356636109305e-07,3.692535619440583e-07,4.53373577321355e-08,1.582709481653678e-08,0.0004,0.0004,0.0004,1.616968517147508e-05,9.379598461344864e-06,6.9534055369019215e-06,1.4903166511450378e-06,2.4294676847570058e-08,-4.5805529067049855e-07,4.326125309810252e-07,1.221495613536662e-07,4.8082540149299166e-08,7.649700136561154e-08,1.4727564740252757e-08,3.8987447908557735e-09,1.382069235059355e-08,1.9243793139517155e-09,3.981503531447165e-10,2.494088270201148e-09,2.499100839416141e-10,3.968743799067625e-11,100.0,100.0,100.0,72.0
S031,Spring,436180.05235988204,131224.79027355622,45748.503516441735,591460151,259037736,240682877,591460151.0,259037736.0,240682877.0,1357,1975,5262,730,1052,2206,0.16285924834193072,0.16455696202531644,0.21892816419612315,125,165,457,10,33,65,0,1,4,0.009708737864077669,0.009708737864077669,0.009708737864077669,0.0005351807008567254,0.0005592678315243039,0.0007541127261057183,5.515679732975468e-05,5.8891667581761026e-05,0.00012309492846939896,7.651502793111833e-06,8.485078275284172e-06,2.5484474001664144e-05,1.1232225980454432e-06,1.3015553346041646e-06,5.505758304064605e-06,1.7054210509769692e-07,2.0620438390553553e-07,1.2109749907998514e-06,2.63686514394025e-08,3.319360607979682e-08,2.683723365746205e-07,0.0004,0.0004,0.0004,7.321387991935618e-06,7.25670514004309e-06,1.3544439697772047e-05,-4.0921215113502607e-07,-3.3684214527807016e-07,8.917727687252672e-07,5.447703235210935e-08,6.404960174018762e-08,2.9344440206451717e-07,4.707061747412061e-09,5.995258169030668e-09,4.6532070967430235e-08,4.968236643338484e-10,6.610438984588404e-10,7.617534600313415e-09,5.1408118791459244e-11,7.17739997090127e-11,1.2446687044751664e-09,100.0,90.0,98.0,82.0
S032,Spring,2772.496558054153,7291.195694716242,7011.754851485149,6041270,3725801,17704681,6041270.0,3725801.0,17704681.0,2180,512,2526,-612,-7,870,0.6142201834862385,0.482421875,0.2826603325415677,197,45,322,39,11,60,4,0,10,0.009708737864077669,0.009708737864077673,0.009708737864077669,0.0038939758509977888,0.0024192717730582166,0.0009374238592574023,0.0023893295931931508,0.0011309911290089784,0.00021952648028914653,0.001497611777333403,0.0005519045763610616,6.075874294764034e-05,0.0009385441435340625,0.00026945666970856465,1.7022908425995036e-05,0.0005881838165818658,0.00013156812853318403,4.781093368436745e-06,0.00036861368259050506,6.424140778493074e-05,1.3433919732553007e-06,0.0004,0.00039999999999999996,0.00039999999999999996,0.00015156870048751352,7.94794714162597e-05,2.6600836598951993e-05,8.759300112883578e-05,3.161597304518495e-05,4.629740896572513e-06,5.3517764313386327e-05,1.4080740416600294e-05,1.3246251673108256e-06,3.236083155548519e-05,6.094446508304082e-06,3.151749291854892e-07,1.9570997233527463e-05,2.6394671197679626e-06,7.550704945712856e-08,1.1836003783728163e-05,1.1431208478304525e-06,1.8084368015108437e-08,50.0,50.0,44.0,48.0
S033,Fall,5295.833333333333,4336.705882352941,0.0,31775,147448,0,31775.0,147448.0,0.0,7,35,0,7,21,0,0.0,0.17142857142857146,0.0,5,6,0,0,4,0,0,0,0,0.009708737864077669,0.0,0.0,0.0010086530304458476,0.0,0.0,0.00014927943026940855,0.0,0.0,2.9985346117015282e-05,0.0,0.0,6.531694017032672e-06,0.0,0.0,1.4715722465244647e-06,0.0,0.0,3.358472616962234e-07,0.0,0.0,0.0004,0.0,0.0,3.584e-05,0.0,0.0,2.7494261604225038e-06,0.0,0.0,5.991399387624519e-07,0.0,0.0,1.0503023205687685e-07,0.0,0.0,1.9446946915458093e-08,0.0,0.0,3.6539897205080098e-09,0.0,0.0,100.0,90.0,0.0,80.0
S034,Fall,87197.69230769231,32087086.76470588,148805.536,1133570,545480475,37201384,1133570.0,545480475.0,37201384.0,14,18,251,8,2,78,0.21428571428571427,0.4444444444444444,0.2868525896414343,7,3,15,1,1,6,0,0,0,0.009708737864077669,0.009708737864077669,0.009708737864077669,0.009614478273164292,0.009614478273164292,0.0011086054406795624,0.009427789374656251,0.009427789374656251,0.00026722976135623285,0.009337163695768851,0.009337163695768851,7.732174825912934e-05,0.009246502822443046,0.009246502822443046,2.2867579448420195e-05,0.009156731035803884,0.009156731035803884,6.801491071385869e-06,0.009067830733656052,0.009067830733656052,2.025750415732645e-06,0.0004,0.0004,0.0004,0.00039984000000000016,0.00039984000000000016,3.80126819707679e-05,0.0003875474844128497,0.0003875474844128497,8.588627200432739e-06,0.0003846996630794921,0.0003846996630794921,2.7260695587992797e-06,0.0003809558335777232,0.0003809558335777232,7.800847948218935e-07,0.0003772573194780999,0.0003772573194780999,2.2398275152879483e-07,0.0003735946262188334,0.0003735946262188334,6.430406728663055e-08,100.0,80.0,40.0,46.0
S036,Spring,35144.72947214076,39217.601789264416,15460.14705332086,95874822,197264537,82634486,95874822.0,197264537.0,82634486.0,2729,5031,5346,1583,2749,2807,0.1593990472700623,0.15682766845557544,0.16722783389450055,332,499,514,94,103,103,6,10,9,0.009708737864077669,0.009708737864077669,0.009708737864077669,0.00045410638770940534,0.0005099915597999329,0.000567632630822476,4.329724837951315e-05,5.190617423201493e-05,6.202368542962853e-05,6.140911360571848e-06,6.948309115803716e-06,8.979231732930405e-06,9.286061787385837e-07,9.723096592942114e-07,1.3655835261243549e-06,1.438425603101274e-07,1.3977738200132108e-07,2.1334497949810523e-07,2.2441677386352254e-08,2.0405358653585367e-08,3.383197390935498e-08,0.0004,0.0004,0.00039999999999999996,6.243719790281547e-06,5.764375203039167e-06,6.570310467274794e-06,-5.08986948574943e-07,-5.366175699047722e-07,-4.75559478534477e-07,4.086468827929662e-08,3.699957738630173e-08,4.5295381440730925e-08,3.0276212600882273e-09,2.5803846007871144e-09,3.5610597681557567e-09,2.9606823423906455e-10,2.4575953512824855e-10,3.5793464498915947e-10,2.8067405886623893e-11,2.2571371673995693e-11,3.5042493943894453e-11,100.0,100.0,100.0,73.0
S038,Fall,15021.085729312763,15512.977252047316,24639.272268700784,85680273,102292572,200268005,85680273.0,102292572.0,200268005.0,5705,6595,8129,2388,2844,1853,0.2252410166520596,0.2134950720242608,0.3155369664165334,541,375,746,173,78,184,2,4,18,0.009708737864077673,0.009708737864077669,0.009708737864077669,0.0007085609036667335,0.0006749711241274459,0.0012372367979529193,0.00012112407959541448,0.00010185819646959191,0.0003450655895573326,2.5797275347114406e-05,1.9763886710100355e-05,0.00010964157419050553,5.67567648288753e-06,4.003218918856273e-06,3.539614099611637e-05,1.2651103178101006e-06,8.257858134765102e-07,1.1483781256352404e-05,2.8344773785113445e-07,1.7165859011711227e-07,3.7313486964627153e-06,0.0004,0.0004000000000000001,0.0004000000000000001,1.20896419379104e-05,1.26014757687782e-05,3.162556816209588e-05,5.826692522948011e-07,6.480353553597482e-07,6.65712132391266e-06,2.2793049749994953e-07,2.416245927672465e-07,2.006827882711955e-06,3.3562886728529356e-08,3.6196919349591746e-08,5.312704545026975e-07,5.151113478140019e-09,5.638743131615353e-09,1.412690305186922e-07,7.884899489292873e-10,8.762552632390142e-10,3.7558533661022294e-08,100.0,90.0,76.0,57.0
S040,Spring,42575.38853130487,55730.52978417266,0.0,72761339,193663591,0,72761339.0,193663591.0,0.0,1710,3476,0,861,1835,0,0.18947368421052632,0.16714614499424627,0.0,154,293,0,35,60,0,3,5,0,0.009708737864077669,0.009708737864077669,0.0,0.000610150925249565,0.0005271236626231413,0.0,7.756533848833025e-05,5.84014025374835e-05,0.0,1.3195867496157692e-05,8.612554841115164e-06,0.0,2.3680898189050623e-06,1.3358713399690498e-06,0.0,4.3560835323930605e-07,2.1288791822848964e-07,0.0,8.099524890710163e-08,3.441335313478352e-08,0.0,0.00039999999999999996,0.0004,0.0,9.668402366863902e-06,7.5615865592850035e-06,0.0,-6.986006837139568e-08,-2.751679287833828e-07,0.0,1.0772044246675548e-07,7.320452696548583e-08,0.0,1.2396747737532899e-08,7.2655075252839605e-09,0.0,1.5672121265989853e-09,8.300421481967731e-10,0.0,1.9665462419913468e-10,9.363647959700817e-11,0.0,100.0,100.0,0.0,63.0
S042,Spring,3583937.978260869,1476.0959147424512,1055159.625,164861147,831042,8441277,164861147.0,831042.0,8441277.0,47,564,9,-31,288,7,0.8297872340425532,0.18617021276595744,0.1111111111111111,5,25,2,1,14,1,0,0,0,0.009708737864077669,0.009708737864077669,0.009708737864077669,0.009614478273164292,0.0006057350811286667,0.009614478273164292,0.009427789374656251,7.078047320596608e-05,0.009427789374656251,0.009337163695768851,1.159548044152223e-05,0.009337163695768851,0.009246502822443046,2.0281262622739473e-06,0.009246502822443046,0.009156731035803884,3.642903299590149e-07,0.009156731035803884,0.009067830733656052,6.606762111695729e-08,0.009067830733656052,0.0004,0.0004,0.0,0.00039984000000000016,1.3102174505581383e-05,0.0,0.0003875474844128497,5.093238538698127e-07,-9.151416593531597e-07,0.0003846996630794921,2.1375310923537772e-07,8.884870479156886e-09,0.0003809558335777232,3.0758350621892466e-08,-8.626087843841636e-11,0.0003772573194780999,4.638386760285371e-09,8.374842566836539e-13,0.0003735946262188334,6.97612473878333e-10,-8.130915113433533e-15,100.0,100.0,100.0,75.0
S043,Spring,56077.48280194754,0.0,0.0,357045333,0,0,357045333.0,0.0,0.0,6368,0,0,2485,0,0,0.25,0.0,0.0,289,0,0,78,0,0,8,0,0,0.009708737864077669,0.0,0.0,0.0007763941000849127,0.0,0.0,0.00015368540307876338,0.0,0.0,3.7099305243586265e-05,0.0,0.0,9.130999115829267e-06,0.0,0.0,2.2596506307930837e-06,0.0,0.0,5.600063038655485e-07,0.0,0.0,0.0004,0.0,0.0,2.0131187162418736e-05,0.0,0.0,2.7684703334905554e-06,0.0,0.0,7.633724591227922e-07,0.0,0.0,1.5733715124093529e-07,0.0,0.0,3.2813767967879926e-08,0.0,0.0,6.839798476826949e-09,0.0,0.0,95.0,0.0,0.0,72.0
S044,Fall,172621.41904761904,1136.1779467680608,15405.283567134267,145001992,2988148,107621311,145001992.0,2988148.0,107621311.0,841,2631,6987,575,1645,3735,0.08204518430439953,0.11098441657164576,0.1555746386145699,51,139,430,9,40,87,0,0,2,0.009708737864077669,0.009708737864077669,0.009708737864077669,0.0004475468927446413,0.0005108123033804915,0.0005746797396522016,3.185762234742366e-05,4.204453131504078e-05,5.978700383956557e-05,3.196623381481186e-06,4.510470786558294e-06,8.085732805249261e-06,3.4313238570885906e-07,4.969006810222856e-07,1.1358955688304874e-06,3.887903047556683e-08,5.592460143318167e-08,1.6303630037648598e-07,4.548167723369452e-09,6.373809997867374e-09,2.3673235509485823e-08,0.0004,0.0004,0.0004,4.325265614493098e-06,5.638592205650531e-06,8.621324034142562e-06,-8.164160895951574e-07,-6.667045481081988e-07,-1.9870640535375219e-07,1.0177552469581361e-08,2.2324972386537322e-08,8.482976404316062e-08,1.3982520917230333e-12,9.918501254222156e-10,8.922588286148666e-09,4.435885861684956e-12,8.275965183929867e-11,1.0591600004624069e-09,1.5831737195681262e-13,6.2821347066742016e-12,1.2446216306672304e-10,100.0,100.0,100.0,86.0
S045,Fall,1338.2260034904014,41351.67498726439,468.8358208955224,1533607,162346676,31412,1533607.0,162346676.0,31412.0,1147,3927,68,541,2075,42,0.1979075850043592,0.17010440539852306,0.08823529411764706,71,263,3,16,43,0,0,2,0,0.009708737864077669,0.009708737864077669,0.009708737864077669,0.0006293217813826196,0.0005134952541971675,0.000812785123031597,8.438594979083112e-05,5.656832383643957e-05,0.00011775478313228797,1.4723136921457158e-05,8.567991535287343e-06,2.2023094271774268e-05,2.6943908017111045e-06,1.3774517222248071e-06,4.3613089084799295e-06,5.051100651411898e-07,2.2735880727983852e-07,8.899694029880944e-07,9.580307893205071e-08,3.793857843065399e-08,1.8433489364729247e-07,0.0004,0.0004,0.0004,1.1381596628189522e-05,9.201160718809833e-06,2.7533191611605857e-05,3.383321699323118e-07,3.016966267235391e-08,2.9702238171534606e-06,1.8093778290650435e-07,1.2270355731638586e-07,8.023363295104873e-07,2.48055687226613e-08,1.4822247783723443e-08,1.660704304437002e-07,3.587680831732523e-09,1.9391028892534657e-09,3.494731081505598e-08,5.17000380332987e-10,2.521436812539108e-10,7.358046129269348e-09,100.0,95.0,0.0,81.0
S047,Spring,35185.02475633528,0.0,0.0,180499177,0,0,180499177.0,0.0,0.0,5131,0,0,2863,0,0,0.14714480608068606,0.0,0.0,404,0,0,67,0,0,6,0,0,0.009708737864077669,0.0,0.0,0.0004962226751654609,0.0,0.0,4.939362584289374e-05,0.0,0.0,6.441293539127417e-06,0.0,0.0,8.705861551378369e-07,0.0,0.0,1.1996660312162175e-07,0.0,0.0,1.6701472654556638e-08,0.0,0.0,0.00039999999999999996,0.0,0.0,5.005614982817702e-06,0.0,0.0,-6.202704516589514e-07,0.0,0.0,2.7026537896527768e-08,0.0,0.0,1.488520828405192e-09,0.0,0.0,1.3062424707752873e-10,0.0,0.0,1.0759867049627833e-11,0.0,0.0,100.0,0.0,0.0,81.0
S048,Spring,258999.5287469288,47949.58631578947,0.0,527064041,91104214,0,527064041.0,91104214.0,0.0,2036,1901,0,1259,993,0,0.118860510805501,0.16096791162546029,0.0,220,178,0,67,19,0,5,3,0,0.009708737864077669,0.009708737864077669,0.0,0.00041119150435279937,0.0005634816199369451,0.0,2.8276456471660114e-05,5.7279054510399366e-05,0.0,2.6897908563098632e-06,7.867800103785772e-06,0.0,2.703794273113807e-07,1.1427222857592627e-06,0.0,2.839433347980594e-08,1.7118266746727005e-07,0.0,3.0556423390114762e-09,2.6074972685742215e-08,0.0,0.0004,0.0004,0.0,4.391640532104638e-06,8.046916278064457e-06,0.0,-7.099163010290939e-07,-2.7734498150693163e-07,0.0,1.8096511758042736e-08,7.383639129828746e-08,0.0,6.216267311298738e-10,7.3420826748697835e-09,0.0,5.016958303648888e-11,8.405649313766413e-10,0.0,3.47978686360264e-12,9.502267649730453e-11,0.0,100.0,100.0,0.0,79.0
S049,Spring,352586.7069684336,46548.681377639325,0.0,591993081,268958281,0,591993081.0,268958281.0,0.0,1680,5779,0,570,2579,0,0.2892857142857143,0.20626405952586951,0.0,200,376,0,50,88,0,5,2,0,0.009708737864077669,0.009708737864077669,0.0,0.0010201724121543711,0.0006709608897132168,0.0,0.00025278210295606946,9.554346018574138e-05,0.0,7.354960325677899e-05,1.7617540291809018e-05,0.0,2.1628735423926615e-05,3.401635190961026e-06,0.0,6.373640256868729e-06,6.711156241837612e-07,0.0,1.8788323639967802e-06,1.3378198596580253e-07,0.0,0.0004,0.0004,0.0,2.729849148519456e-05,1.1270999033237564e-05,0.0,4.902090584268277e-06,3.677174693769312e-07,0.0,1.412612963885812e-06,1.854772260611463e-07,0.0,3.4173311911282454e-07,2.5638498301518994e-08,0.0,8.320311864747276e-08,3.732014670722387e-09,0.0,2.0252623721911647e-08,5.413537213745583e-10,0.0,100.0,100.0,0.0,75.0
S050,Spring,1318.8499486125384,55325.568878718535,0.0,1283241,120886368,0,1283241.0,120886368.0,0.0,974,2186,0,511,1157,0,0.16837782340862426,0.17703568161024702,0.0,60,182,0,18,59,0,0,8,0,0.009708737864077669,0.009708737864077669,0.0,0.0005835281643576404,0.0005839841779319541,0.0,6.443626327188317e-05,6.650917699308694e-05,0.0,9.362199653646268e-06,1.0092523868232901e-05,0.0,1.417239427227479e-06,1.638561074139755e-06,0.0,2.1976155580509045e-07,2.7575036912209454e-07,0.0,3.455575470523949e-08,4.718598040672854e-08,0.0,0.0004,0.00039999999999999996,0.0,7.704152751908855e-06,9.08902368354749e-06,0.0,-3.882169524593247e-07,-8.802418503209056e-08,0.0,5.845314785025687e-08,1.0347066826454072e-07,0.0,5.223051586507668e-09,1.1751905095762196e-08,0.0,5.618811913868786e-10,1.470384430332926e-09,0.0,5.93588703833214e-11,1.8254887801269608e-10,0.0,100.0,100.0,0.0,76.0
S051,Spring,16793.752945648044,22978.328530633444,0.0,88368728,177025043,0,88368728.0,177025043.0,0.0,5263,7705,0,1993,3441,0,0.2561276838305149,0.20609993510707333,0.0,391,387,0,106,84,0,7,8,0,0.009708737864077669,0.009708737864077669,0.0,0.000838886077516053,0.000670322821942558,0.0,0.00016394365904707576,9.42870550335175e-05,0.0,3.972724047206325e-05,1.7201817511991896e-05,0.0,9.898513457468069e-06,3.2932977923884806e-06,0.0,2.486058870807769e-06,6.449959181527849e-07,0.0,6.25742916192299e-07,1.2769108276773725e-07,0.0,0.0004,0.0004,0.0,2.0265962296275792e-05,1.2853687343679288e-05,0.0,2.7523397637408788e-06,7.522000554034441e-07,0.0,7.596897995816712e-07,2.635171630226381e-07,0.0,1.5636832969810578e-07,4.050315670073161e-08,0.0,3.257169396268734e-08,6.451158885304971e-09,0.0,6.780963626997155e-09,1.0252695201949878e-09,0.0,100.0,100.0,0.0,89.0
S052,Spring,71665.99094202899,118444.1552928533,0.0,158238508,220424573,0,158238508.0,220424573.0,0.0,2209,1862,0,906,866,0,0.2399275690357628,0.1976369495166488,0.0,251,183,0,178,47,0,10,6,0,0.009708737864077669,0.009708737864077669,0.0,0.0008113776858031663,0.0006019077014366502,0.0,0.0001594245411274509,8.60200428295408e-05,0.0,3.896606814440682e-05,1.5636993395227478e-05,0.0,9.732855589743433e-06,2.9561561924504713e-06,0.0,2.44271907619536e-06,5.697727144297341e-07,0.0,6.135978211903237e-07,1.1083523709505447e-07,0.0,0.0004,0.0004,0.0,1.5770132403902007e-05,9.90758163804947e-06,0.0,1.27463823319505e-06,9.633698393313426e-08,0.0,3.816813404793862e-07,1.3526666716024942e-07,0.0,6.517479924347962e-08,1.6881338039874036e-08,0.0,1.1406442348183969e-08,2.2649414206393535e-09,0.0,1.9935585710299204e-09,3.022563278221829e-10,0.0,95.0,20.0,0.0,48.0
S053,Spring,360809.3111111112,0.0,0.0,16236419,0,0,16236419.0,0.0,0.0,46,0,0,8,0,0,0.4130434782608696,0.0,0.0,13,0,0,9,0,0,0,0,0,0.009708737864077669,0.0,0.0,0.00610854515558069,0.0,0.0,0.00464603796599903,0.0,0.0,0.003630238018807355,0.0,0.0,0.0028384618587893075,0.0,0.0,0.002219542215889691,0.0,0.0,0.0017355875148127298,0.0,0.0,0.00039999999999999996,0.0,0.0,0.00028682060941828257,0.0,0.0,0.00022988290368339915,0.0,0.0,0.0001920482251513892,0.0,0.0,0.00015984958960044515,0.0,0.0,0.00013305817745147127,0.0,0.0,0.00011075715794393912,0.0,0.0,100.0,0.0,0.0,83.0
S054,Fall,166941.14856020946,124522.72959558824,13865.65925110132,510172150,677403649,251800372,510172150.0,677403649.0,251800372.0,3057,5441,18161,1091,1309,4356,0.2695453058554138,0.342216504319059,0.32217388910302297,213,464,1555,36,109,252,2,5,23,0.009708737864077669,0.009708737864077669,0.009708737864077669,0.0008622625581333661,0.0012771325623169869,0.0012054953266485361,0.0001863356798985152,0.00038477381901015915,0.0003444062648696711,4.827659228094579e-05,0.00012993822204986207,0.00011128720001559978,1.2723185546118078e-05,4.413686402359338e-05,3.629230667051716e-05,3.36769306856236e-06,1.5005885259452487e-05,1.1859259580786419e-05,8.922922223799652e-07,5.1023397983018885e-06,3.876842712198128e-06,0.00039999999999999996,0.0004,0.0004,1.7021257277064584e-05,2.8839150895472105e-05,2.8066511565577014e-05,1.8183383222537576e-06,5.663780584921575e-06,5.4749604535504305e-06,5.115814289313451e-07,1.6622582474752886e-06,1.5973808473818925e-06,9.473039696937788e-08,4.1935106650630474e-07,3.9890503966229974e-07,1.7857751902267953e-08,1.0636110750545562e-07,1.0016993560419618e-07,3.3632987111082156e-09,2.6971156993926024e-08,2.5148553727513206e-08,100.0,80.0,32.0,57.0
S055,Spring,26395.580750407833,2098.023751817741,100232.66543909347,48541473,8656446,353821309,48541473.0,8656446.0,353821309.0,1840,4127,3531,1008,2290,1740,0.16521739130434782,0.1521686455052096,0.17983574058340412,162,365,252,52,78,63,2,4,8,0.009708737864077669,0.009708737864077669,0.009708737864077669,0.0005129195555854852,0.0004854112647611571,0.0006043537430705026,5.0280645156079865e-05,4.864740210004176e-05,7.309793918478727e-05,7.12480092645008e-06,6.322566819520949e-06,1.1496847825945168e-05,1.0879810197150333e-06,8.533786141882784e-07,1.8956319660207146e-06,1.7178211000272691e-07,1.1776524684899563e-07,3.2081923055442425e-07,2.745626582333289e-08,1.645368234849063e-08,5.509374660805678e-08,0.0004,0.0003999999999999999,0.0004,7.638954212608368e-06,7.4349335256560695e-06,9.72496029777036e-06,-3.212193456712167e-07,-3.444943852078737e-07,7.526721582116098e-08,6.70659306709733e-08,6.328515135926633e-08,1.3085822489435947e-07,6.401308843811722e-09,5.88686136469453e-09,1.6152714756151967e-08,7.144541515447935e-10,6.469598956778389e-10,2.1486256632958837e-09,7.859202466388428e-11,6.999046701596152e-11,2.8421954064988525e-10,100.0,95.0,100.0,83.0
